Timestamp,Pressure(mbar),Temperature(deg C),Depth(m),Altitude( m above mean sea level),Timestamp(Sec),,,
2024-08-28 12:14:45,999,20.91,-0.14,119.25,1973,,,
2024-08-28 12:14:46,1000,20.9,-0.13,110.84,1974,,,
2024-08-28 12:14:47,1000,20.88,-0.13,110.84,1975,,,
2024-08-28 12:14:48,1000,20.86,-0.13,110.84,1976,,,
2024-08-28 12:14:49,1000,20.85,-0.13,110.84,1977,,,
2024-08-28 12:14:50,999,20.83,-0.14,119.25,1978,,,
2024-08-28 12:14:51,999,20.82,-0.14,119.25,1979,,,
2024-08-28 12:14:52,1000,20.8,-0.13,110.84,1980,,,
2024-08-28 12:14:53,999,20.79,-0.14,119.25,1981,,,
2024-08-28 12:14:54,1000,20.78,-0.13,110.84,1982,,,
2024-08-28 12:14:55,1000,20.76,-0.13,110.84,1983,,,
2024-08-28 12:14:56,999,20.75,-0.14,119.25,1984,,,
2024-08-28 12:14:57,999,20.74,-0.14,119.25,1985,,,
2024-08-28 12:14:58,1000,20.73,-0.13,110.84,1986,,,
2024-08-28 12:14:59,999,20.72,-0.14,119.25,1987,,,
2024-08-28 12:15:00,999,20.71,-0.14,119.25,1988,,,
2024-08-28 12:15:01,999,20.7,-0.14,119.25,1989,,,
2024-08-28 12:15:02,999,20.69,-0.14,119.25,1990,,,
2024-08-28 12:15:03,999,20.68,-0.14,119.25,1991,,,
2024-08-28 12:15:04,999,20.67,-0.14,119.25,1992,,,
2024-08-28 12:15:06,999,20.66,-0.14,119.25,1993,,,
2024-08-28 12:15:07,999,20.65,-0.14,119.25,1994,,,
2024-08-28 12:15:08,999,20.64,-0.14,119.25,1995,,,
2024-08-28 12:15:09,999,20.63,-0.14,119.25,1996,,,
2024-08-28 12:15:10,1000,20.62,-0.13,110.84,1997,,,
2024-08-28 12:15:11,1000,20.61,-0.13,110.84,1998,,,
2024-08-28 12:15:12,999,20.6,-0.14,119.25,1999,,,
2024-08-28 12:15:13,999,20.59,-0.14,119.25,2000,,,
2024-08-28 12:15:14,999,20.59,-0.14,119.25,2001,,,
2024-08-28 12:15:15,999,20.58,-0.14,119.25,2002,,,
2024-08-28 12:15:16,999,20.58,-0.14,119.25,2003,,,
2024-08-28 12:15:17,999,20.57,-0.14,119.25,2004,,,
2024-08-28 12:15:18,999,20.56,-0.14,119.25,2005,,,
2024-08-28 12:15:19,1000,20.55,-0.13,110.84,2006,,,
2024-08-28 12:15:20,999,20.54,-0.14,119.25,2007,,,
2024-08-28 12:15:21,999,20.54,-0.14,119.25,2008,,,
2024-08-28 12:15:22,999,20.53,-0.14,119.25,2009,,,
2024-08-28 12:15:23,999,20.53,-0.14,119.25,2010,,,
2024-08-28 12:15:24,999,20.53,-0.14,119.25,2011,,,
2024-08-28 12:15:25,999,20.52,-0.14,119.25,2012,,,
2024-08-28 12:15:26,999,20.52,-0.14,119.25,2013,,,
2024-08-28 12:15:27,999,20.52,-0.14,119.25,2014,,,
2024-08-28 12:15:28,999,20.51,-0.14,119.25,2015,,,
2024-08-28 12:15:29,999,20.5,-0.14,119.25,2016,,,
2024-08-28 12:15:30,999,20.5,-0.14,119.25,2017,,,
2024-08-28 12:15:31,999,20.5,-0.14,119.25,2018,,,
2024-08-28 12:15:32,999,20.49,-0.14,119.25,2019,,,
2024-08-28 12:15:33,999,20.49,-0.14,119.25,2020,,,
2024-08-28 12:15:34,1000,20.49,-0.13,110.84,2021,,,
2024-08-28 12:15:35,998,20.48,-0.15,127.67,2022,,,
2024-08-28 12:15:36,999,20.48,-0.14,119.25,2023,,,
2024-08-28 12:15:37,999,20.48,-0.14,119.25,2024,,,
2024-08-28 12:15:38,999,20.47,-0.14,119.25,2025,,,
2024-08-28 12:15:39,999,20.47,-0.14,119.25,2026,,,
2024-08-28 12:15:40,999,20.46,-0.14,119.25,2027,,,
2024-08-28 12:15:41,999,20.46,-0.14,119.25,2028,,,
2024-08-28 12:15:42,999,20.45,-0.14,119.25,2029,,,
2024-08-28 12:15:43,999,20.45,-0.14,119.25,2030,,,
2024-08-28 12:15:44,999,20.45,-0.14,119.25,2031,,,
2024-08-28 12:15:45,999,20.44,-0.14,119.25,2032,,,
2024-08-28 12:15:46,999,20.44,-0.14,119.25,2033,,,
2024-08-28 12:15:47,999,20.44,-0.14,119.25,2034,,,
2024-08-28 12:15:48,999,20.44,-0.14,119.25,2035,,,
2024-08-28 12:15:49,999,20.43,-0.14,119.25,2036,,,
2024-08-28 12:15:50,998,20.44,-0.15,127.67,2037,,,
2024-08-28 12:15:51,999,20.45,-0.14,119.25,2038,,,
2024-08-28 12:15:52,999,20.48,-0.14,119.25,2039,,,
2024-08-28 12:15:53,999,20.52,-0.14,119.25,2040,,,
2024-08-28 12:15:54,999,20.54,-0.14,119.25,2041,,,
2024-08-28 12:15:55,999,20.56,-0.14,119.25,2042,,,
2024-08-28 12:15:56,999,20.58,-0.14,119.25,2043,,,
2024-08-28 12:15:57,999,20.59,-0.14,119.25,2044,,,
2024-08-28 12:15:58,999,20.59,-0.14,119.25,2045,,,
2024-08-28 12:15:59,999,20.6,-0.14,119.25,2046,,,
2024-08-28 12:16:00,999,20.6,-0.14,119.25,2047,,,
2024-08-28 12:16:01,1000,20.6,-0.13,110.84,2048,,,
2024-08-28 12:16:02,1000,20.6,-0.13,110.84,2049,,,
2024-08-28 12:16:03,999,20.6,-0.14,119.25,2050,,,
2024-08-28 12:16:04,999,20.6,-0.14,119.25,2051,,,
2024-08-28 12:16:05,999,20.59,-0.14,119.25,2052,,,
2024-08-28 12:16:06,999,20.59,-0.14,119.25,2053,,,
2024-08-28 12:16:08,999,20.58,-0.14,119.25,2054,,,
2024-08-28 12:16:09,999,20.58,-0.14,119.25,2055,,,
2024-08-28 12:16:10,999,20.57,-0.14,119.25,2056,,,
2024-08-28 12:16:11,999,20.57,-0.14,119.25,2057,,,
2024-08-28 12:16:12,999,20.56,-0.14,119.25,2058,,,
2024-08-28 12:16:13,999,20.56,-0.14,119.25,2059,,,
2024-08-28 12:16:14,999,20.55,-0.14,119.25,2060,,,
2024-08-28 12:16:15,999,20.55,-0.14,119.25,2061,,,
2024-08-28 12:16:16,999,20.54,-0.14,119.25,2062,,,
2024-08-28 12:16:17,999,20.54,-0.14,119.25,2063,,,
2024-08-28 12:16:18,999,20.53,-0.14,119.25,2064,,,
2024-08-28 12:16:19,999,20.52,-0.14,119.25,2065,,,
2024-08-28 12:16:20,999,20.51,-0.14,119.25,2066,,,
2024-08-28 12:16:21,999,20.51,-0.14,119.25,2067,,,
2024-08-28 12:16:22,999,20.5,-0.14,119.25,2068,,,
2024-08-28 12:16:23,999,20.5,-0.14,119.25,2069,,,
2024-08-28 12:16:24,999,20.5,-0.14,119.25,2070,,,
2024-08-28 12:16:25,999,20.49,-0.14,119.25,2071,,,
2024-08-28 12:16:26,999,20.49,-0.14,119.25,2072,,,
2024-08-28 12:16:27,999,20.48,-0.14,119.25,2073,,,
2024-08-28 12:16:28,999,20.48,-0.14,119.25,2074,,,
2024-08-28 12:16:29,999,20.48,-0.14,119.25,2075,,,
2024-08-28 12:16:30,999,20.48,-0.14,119.25,2076,,,
2024-08-28 12:16:31,999,20.47,-0.14,119.25,2077,,,
2024-08-28 12:16:32,999,20.47,-0.14,119.25,2078,,,
2024-08-28 12:16:33,999,20.47,-0.14,119.25,2079,,,
2024-08-28 12:16:34,999,20.47,-0.14,119.25,2080,,,
2024-08-28 12:16:35,999,20.47,-0.14,119.25,2081,,,
2024-08-28 12:16:36,999,20.47,-0.14,119.25,2082,,,
2024-08-28 12:16:37,999,20.47,-0.14,119.25,2083,,,
2024-08-28 12:16:38,999,20.47,-0.14,119.25,2084,,,
2024-08-28 12:16:39,999,20.47,-0.14,119.25,2085,,,
2024-08-28 12:16:40,999,20.46,-0.14,119.25,2086,,,
2024-08-28 12:16:41,999,20.46,-0.14,119.25,2087,,,
2024-08-28 12:16:42,999,20.46,-0.14,119.25,2088,,,
2024-08-28 12:16:43,999,20.46,-0.14,119.25,2089,,,
2024-08-28 12:16:44,999,20.46,-0.14,119.25,2090,,,
2024-08-28 12:16:45,999,20.46,-0.14,119.25,2091,,,
2024-08-28 12:16:46,999,20.46,-0.14,119.25,2092,,,
2024-08-28 12:16:47,999,20.45,-0.14,119.25,2093,,,
2024-08-28 12:16:48,999,20.45,-0.14,119.25,2094,,,
2024-08-28 12:16:49,999,20.45,-0.14,119.25,2095,,,
2024-08-28 12:16:50,999,20.45,-0.14,119.25,2096,,,
2024-08-28 12:16:51,999,20.44,-0.14,119.25,2097,,,
2024-08-28 12:16:52,999,20.44,-0.14,119.25,2098,,,
2024-08-28 12:16:53,998,20.44,-0.15,127.67,2099,,,
2024-08-28 12:16:54,999,20.44,-0.14,119.25,2100,,,
2024-08-28 12:16:55,999,20.44,-0.14,119.25,2101,,,
2024-08-28 12:16:56,999,20.44,-0.14,119.25,2102,,,
2024-08-28 12:16:57,999,20.44,-0.14,119.25,2103,,,
2024-08-28 12:16:58,999,20.44,-0.14,119.25,2104,,,
2024-08-28 12:16:59,999,20.44,-0.14,119.25,2105,,,
2024-08-28 12:17:00,999,20.44,-0.14,119.25,2106,,,
2024-08-28 12:17:01,999,20.44,-0.14,119.25,2107,,,
2024-08-28 12:17:02,998,20.44,-0.15,127.67,2108,,,
2024-08-28 12:17:03,999,20.44,-0.14,119.25,2109,,,
2024-08-28 12:17:04,999,20.44,-0.14,119.25,2110,,,
2024-08-28 12:17:05,999,20.44,-0.14,119.25,2111,,,
2024-08-28 12:17:06,999,20.44,-0.14,119.25,2112,,,
2024-08-28 12:17:07,999,20.44,-0.14,119.25,2113,,,
2024-08-28 12:17:08,999,20.44,-0.14,119.25,2114,,,
2024-08-28 12:17:10,999,20.45,-0.14,119.25,2115,,,
2024-08-28 12:17:11,999,20.45,-0.14,119.25,2116,,,
2024-08-28 12:17:12,998,20.45,-0.15,127.67,2117,,,
2024-08-28 12:17:13,999,20.45,-0.14,119.25,2118,,,
2024-08-28 12:17:14,999,20.45,-0.14,119.25,2119,,,
2024-08-28 12:17:15,998,20.45,-0.15,127.67,2120,,,
2024-08-28 12:17:16,999,20.45,-0.14,119.25,2121,,,
2024-08-28 12:17:17,999,20.45,-0.14,119.25,2122,,,
2024-08-28 12:17:18,999,20.45,-0.14,119.25,2123,,,
2024-08-28 12:17:19,999,20.45,-0.14,119.25,2124,,,
2024-08-28 12:17:20,999,20.45,-0.14,119.25,2125,,,
2024-08-28 12:17:21,999,20.46,-0.14,119.25,2126,,,
2024-08-28 12:17:22,999,20.45,-0.14,119.25,2127,,,
2024-08-28 12:17:23,999,20.46,-0.14,119.25,2128,,,
2024-08-28 12:17:24,999,20.45,-0.14,119.25,2129,,,
2024-08-28 12:17:25,999,20.45,-0.14,119.25,2130,,,
2024-08-28 12:17:26,999,20.46,-0.14,119.25,2131,,,
2024-08-28 12:17:27,999,20.46,-0.14,119.25,2132,,,
2024-08-28 12:17:28,999,20.46,-0.14,119.25,2133,,,
2024-08-28 12:17:29,999,20.46,-0.14,119.25,2134,,,
2024-08-28 12:17:30,999,20.46,-0.14,119.25,2135,,,
2024-08-28 12:17:31,999,20.46,-0.14,119.25,2136,,,
2024-08-28 12:17:32,999,20.46,-0.14,119.25,2137,,,
2024-08-28 12:17:33,999,20.46,-0.14,119.25,2138,,,
2024-08-28 12:17:34,999,20.46,-0.14,119.25,2139,,,
2024-08-28 12:17:35,999,20.46,-0.14,119.25,2140,,,
2024-08-28 12:17:36,999,20.46,-0.14,119.25,2141,,,
2024-08-28 12:17:37,999,20.46,-0.14,119.25,2142,,,
2024-08-28 12:17:38,999,20.46,-0.14,119.25,2143,,,
2024-08-28 12:17:39,999,20.46,-0.14,119.25,2144,,,
2024-08-28 12:17:40,999,20.46,-0.14,119.25,2145,,,
2024-08-28 12:17:41,999,20.46,-0.14,119.25,2146,,,
2024-08-28 12:17:42,999,20.46,-0.14,119.25,2147,,,
2024-08-28 12:17:43,999,20.46,-0.14,119.25,2148,,,
2024-08-28 12:17:44,999,20.46,-0.14,119.25,2149,,,
2024-08-28 12:17:45,999,20.46,-0.14,119.25,2150,,,
2024-08-28 12:17:46,999,20.46,-0.14,119.25,2151,,,
2024-08-28 12:17:47,999,20.46,-0.14,119.25,2152,,,
2024-08-28 12:17:48,1000,20.46,-0.13,110.84,2153,,,
2024-08-28 12:17:49,999,20.46,-0.14,119.25,2154,,,
2024-08-28 12:17:50,999,20.46,-0.14,119.25,2155,,,
2024-08-28 12:17:51,999,20.45,-0.14,119.25,2156,,,
2024-08-28 12:17:52,999,20.45,-0.14,119.25,2157,,,
2024-08-28 12:17:53,999,20.46,-0.14,119.25,2158,,,
2024-08-28 12:17:54,999,20.46,-0.14,119.25,2159,,,
2024-08-28 12:17:55,999,20.46,-0.14,119.25,2160,,,
2024-08-28 12:17:56,998,20.46,-0.15,127.67,2161,,,
2024-08-28 12:17:57,999,20.46,-0.14,119.25,2162,,,
2024-08-28 12:17:58,999,20.47,-0.14,119.25,2163,,,
2024-08-28 12:17:59,999,20.47,-0.14,119.25,2164,,,
2024-08-28 12:18:00,999,20.47,-0.14,119.25,2165,,,
2024-08-28 12:18:01,998,20.48,-0.15,127.67,2166,,,
2024-08-28 12:18:02,999,20.48,-0.14,119.25,2167,,,
2024-08-28 12:18:03,999,20.49,-0.14,119.25,2168,,,
2024-08-28 12:18:04,998,20.5,-0.15,127.67,2169,,,
2024-08-28 12:18:05,998,20.51,-0.15,127.67,2170,,,
2024-08-28 12:18:06,998,20.53,-0.15,127.67,2171,,,
2024-08-28 12:18:07,999,20.53,-0.14,119.25,2172,,,
2024-08-28 12:18:08,999,20.55,-0.14,119.25,2173,,,
2024-08-28 12:18:09,999,20.56,-0.14,119.25,2174,,,
2024-08-28 12:18:11,999,20.57,-0.14,119.25,2175,,,
2024-08-28 12:18:12,998,20.58,-0.15,127.67,2176,,,
2024-08-28 12:18:13,998,20.58,-0.15,127.67,2177,,,
2024-08-28 12:18:14,999,20.59,-0.14,119.25,2178,,,
2024-08-28 12:18:15,999,20.6,-0.14,119.25,2179,,,
2024-08-28 12:18:16,998,20.61,-0.15,127.67,2180,,,
2024-08-28 12:18:17,999,20.62,-0.14,119.25,2181,,,
2024-08-28 12:18:18,999,20.64,-0.14,119.25,2182,,,
2024-08-28 12:18:19,999,20.65,-0.14,119.25,2183,,,
2024-08-28 12:18:20,998,20.66,-0.15,127.67,2184,,,
2024-08-28 12:18:21,998,20.68,-0.15,127.67,2185,,,
2024-08-28 12:18:22,998,20.69,-0.15,127.67,2186,,,
2024-08-28 12:18:23,999,20.7,-0.14,119.25,2187,,,
2024-08-28 12:18:24,999,20.72,-0.14,119.25,2188,,,
2024-08-28 12:18:25,999,20.73,-0.14,119.25,2189,,,
2024-08-28 12:18:26,999,20.75,-0.14,119.25,2190,,,
2024-08-28 12:18:27,999,20.76,-0.14,119.25,2191,,,
2024-08-28 12:18:28,999,20.78,-0.14,119.25,2192,,,
2024-08-28 12:18:29,999,20.79,-0.14,119.25,2193,,,
2024-08-28 12:18:30,999,20.8,-0.14,119.25,2194,,,
2024-08-28 12:18:31,999,20.81,-0.14,119.25,2195,,,
2024-08-28 12:18:32,999,20.82,-0.14,119.25,2196,,,
2024-08-28 12:18:33,999,20.83,-0.14,119.25,2197,,,
2024-08-28 12:18:34,999,20.83,-0.14,119.25,2198,,,
2024-08-28 12:18:35,999,20.84,-0.14,119.25,2199,,,
2024-08-28 12:18:36,999,20.85,-0.14,119.25,2200,,,
2024-08-28 12:18:37,999,20.85,-0.14,119.25,2201,,,
2024-08-28 12:18:38,999,20.86,-0.14,119.25,2202,,,
2024-08-28 12:18:39,999,20.86,-0.14,119.25,2203,,,
2024-08-28 12:18:40,999,20.87,-0.14,119.25,2204,,,
2024-08-28 12:18:41,999,20.88,-0.14,119.25,2205,,,
2024-08-28 12:18:42,999,20.89,-0.14,119.25,2206,,,
2024-08-28 12:18:43,999,20.89,-0.14,119.25,2207,,,
2024-08-28 12:18:44,999,20.89,-0.14,119.25,2208,,,
2024-08-28 12:18:45,999,20.9,-0.14,119.25,2209,,,
2024-08-28 12:18:46,999,20.91,-0.14,119.25,2210,,,
2024-08-28 12:18:47,999,20.92,-0.14,119.25,2211,,,
2024-08-28 12:18:48,999,20.92,-0.14,119.25,2212,,,
2024-08-28 12:18:49,999,20.93,-0.14,119.25,2213,,,
2024-08-28 12:18:50,999,20.94,-0.14,119.25,2214,,,
2024-08-28 12:18:51,999,20.94,-0.14,119.25,2215,,,
2024-08-28 12:18:52,999,20.95,-0.14,119.25,2216,,,
2024-08-28 12:18:53,999,20.96,-0.14,119.25,2217,,,
2024-08-28 12:18:54,1000,20.97,-0.13,110.84,2218,,,
2024-08-28 12:18:55,999,20.97,-0.14,119.25,2219,,,
2024-08-28 12:18:56,999,20.98,-0.14,119.25,2220,,,
2024-08-28 12:18:57,1000,20.98,-0.13,110.84,2221,,,
2024-08-28 12:18:58,999,20.99,-0.14,119.25,2222,,,
2024-08-28 12:18:59,999,21,-0.14,119.25,2223,,,
2024-08-28 12:19:00,1000,21.01,-0.13,110.84,2224,,,
2024-08-28 12:19:01,999,21.01,-0.14,119.25,2225,,,
2024-08-28 12:19:02,999,21.02,-0.14,119.25,2226,,,
2024-08-28 12:19:03,999,21.02,-0.14,119.25,2227,,,
2024-08-28 12:19:04,999,21.03,-0.14,119.25,2228,,,
2024-08-28 12:19:05,999,21.03,-0.14,119.25,2229,,,
2024-08-28 12:19:06,999,21.04,-0.14,119.25,2230,,,
2024-08-28 12:19:07,1000,21.04,-0.13,110.84,2231,,,
2024-08-28 12:19:08,999,21.05,-0.14,119.25,2232,,,
2024-08-28 12:19:09,999,21.05,-0.14,119.25,2233,,,
2024-08-28 12:19:10,999,21.06,-0.14,119.25,2234,,,
2024-08-28 12:19:11,999,21.06,-0.14,119.25,2235,,,
2024-08-28 12:19:13,999,21.07,-0.14,119.25,2236,,,
2024-08-28 12:19:14,999,21.08,-0.14,119.25,2237,,,
2024-08-28 12:19:15,999,21.08,-0.14,119.25,2238,,,
2024-08-28 12:19:16,999,21.09,-0.14,119.25,2239,,,
2024-08-28 12:19:17,999,21.09,-0.14,119.25,2240,,,
2024-08-28 12:19:18,1000,21.1,-0.13,110.84,2241,,,
2024-08-28 12:19:19,999,21.11,-0.14,119.25,2242,,,
2024-08-28 12:19:20,999,21.12,-0.14,119.25,2243,,,
2024-08-28 12:19:21,999,21.16,-0.14,119.25,2244,,,
2024-08-28 12:19:22,1000,21.21,-0.13,110.84,2245,,,
2024-08-28 12:19:23,1000,21.3,-0.13,110.84,2246,,,
2024-08-28 12:19:24,1000,21.39,-0.13,110.84,2247,,,
2024-08-28 12:19:25,1000,21.47,-0.13,110.84,2248,,,
2024-08-28 12:19:26,1000,21.56,-0.13,110.84,2249,,,
2024-08-28 12:19:27,1000,21.65,-0.13,110.84,2250,,,
2024-08-28 12:19:28,1001,21.73,-0.12,102.43,2251,,,
2024-08-28 12:19:29,1001,21.8,-0.12,102.43,2252,,,
2024-08-28 12:19:30,1000,21.87,-0.13,110.84,2253,,,
2024-08-28 12:19:31,1001,21.93,-0.12,102.43,2254,,,
2024-08-28 12:19:32,1001,21.99,-0.12,102.43,2255,,,
2024-08-28 12:19:33,1001,22.05,-0.12,102.43,2256,,,
2024-08-28 12:19:34,1001,22.1,-0.12,102.43,2257,,,
2024-08-28 12:19:35,1001,22.15,-0.12,102.43,2258,,,
2024-08-28 12:19:36,1001,22.2,-0.12,102.43,2259,,,
2024-08-28 12:19:37,1001,22.24,-0.12,102.43,2260,,,
2024-08-28 12:19:38,1001,22.29,-0.12,102.43,2261,,,
2024-08-28 12:19:39,1001,22.33,-0.12,102.43,2262,,,
2024-08-28 12:19:40,1001,22.37,-0.12,102.43,2263,,,
2024-08-28 12:19:41,1001,22.41,-0.12,102.43,2264,,,
2024-08-28 12:19:42,1001,22.45,-0.12,102.43,2265,,,
2024-08-28 12:19:43,1002,22.48,-0.11,94.03,2266,,,
2024-08-28 12:19:44,1001,22.51,-0.12,102.43,2267,,,
2024-08-28 12:19:45,1002,22.54,-0.11,94.03,2268,,,
2024-08-28 12:19:46,1001,22.57,-0.12,102.43,2269,,,
2024-08-28 12:19:47,1001,22.6,-0.12,102.43,2270,,,
2024-08-28 12:19:48,1002,22.62,-0.11,94.03,2271,,,
2024-08-28 12:19:49,1002,22.64,-0.11,94.03,2272,,,
2024-08-28 12:19:50,1001,22.67,-0.12,102.43,2273,,,
2024-08-28 12:19:51,1002,22.69,-0.11,94.03,2274,,,
2024-08-28 12:19:52,1001,22.71,-0.12,102.43,2275,,,
2024-08-28 12:19:53,1002,22.73,-0.11,94.03,2276,,,
2024-08-28 12:19:54,1002,22.75,-0.11,94.03,2277,,,
2024-08-28 12:19:55,1002,22.78,-0.11,94.03,2278,,,
2024-08-28 12:19:56,1002,22.8,-0.11,94.03,2279,,,
2024-08-28 12:19:57,1002,22.82,-0.11,94.03,2280,,,
2024-08-28 12:19:58,1002,22.85,-0.11,94.03,2281,,,
2024-08-28 12:19:59,1002,22.86,-0.11,94.03,2282,,,
2024-08-28 12:20:00,1002,22.87,-0.11,94.03,2283,,,
2024-08-28 12:20:01,1002,22.87,-0.11,94.03,2284,,,
2024-08-28 12:20:02,1002,22.87,-0.11,94.03,2285,,,
2024-08-28 12:20:03,1002,22.86,-0.11,94.03,2286,,,
2024-08-28 12:20:04,1002,22.86,-0.11,94.03,2287,,,
2024-08-28 12:20:05,1002,22.85,-0.11,94.03,2288,,,
2024-08-28 12:20:06,1002,22.83,-0.11,94.03,2289,,,
2024-08-28 12:20:07,1001,22.82,-0.12,102.43,2290,,,
2024-08-28 12:20:08,1002,22.81,-0.11,94.03,2291,,,
